time_counter,longitude,latitude,altitude,unit_id,min_consecutive_size
15,121.51077270507812,25.046342849731445,29.487070083618164,10,50
16,121.51077270507812,25.046342849731445,29.487070083618164,10,50
17,121.51077270507812,25.046342849731445,29.487070083618164,10,50
18,121.51077270507812,25.046342849731445,29.487070083618164,10,50
19,121.51077270507812,25.046342849731445,29.487070083618164,10,50
20,121.51077270507812,25.046342849731445,29.487070083618164,10,50
21,121.51077270507812,25.046342849731445,29.487070083618164,10,50
22,121.51077270507812,25.046342849731445,29.487070083618164,10,50
23,121.51077270507812,25.046342849731445,29.487070083618164,10,50
24,121.51077270507812,25.046342849731445,29.487070083618164,10,50
25,121.51077270507812,25.046342849731445,29.487070083618164,10,50
26,121.51077270507812,25.046342849731445,29.487070083618164,10,50
27,121.51077270507812,25.046342849731445,29.487070083618164,10,50
28,121.51077270507812,25.046342849731445,29.487070083618164,10,50
29,121.51077270507812,25.046342849731445,29.487070083618164,10,50
30,121.51077270507812,25.046342849731445,29.487070083618164,10,50
31,121.51077270507812,25.046342849731445,29.487070083618164,10,50
32,121.51077270507812,25.046342849731445,29.487070083618164,10,50
33,121.51077270507812,25.046342849731445,29.487070083618164,10,50
34,121.51077270507812,25.046342849731445,29.487070083618164,10,50
35,121.51077270507812,25.046342849731445,29.487070083618164,10,50
36,121.51077270507812,25.046342849731445,29.487070083618164,10,50
37,121.51077270507812,25.046342849731445,29.487070083618164,10,50
38,121.51077270507812,25.046342849731445,29.487070083618164,10,50
39,121.51077270507812,25.046342849731445,29.487070083618164,10,50
40,121.51077270507812,25.046342849731445,29.487070083618164,10,50
41,121.51077270507812,25.046342849731445,29.487070083618164,10,50
42,121.51077270507812,25.046342849731445,29.487070083618164,10,50
43,121.51077270507812,25.046342849731445,29.487070083618164,10,50
44,121.51077270507812,25.046342849731445,29.487070083618164,10,50
45,121.51077270507812,25.046342849731445,29.487070083618164,10,50
46,121.51077270507812,25.046342849731445,29.487070083618164,10,50
47,121.51077270507812,25.046342849731445,29.487070083618164,10,50
48,121.51077270507812,25.046342849731445,29.487070083618164,10,50
49,121.51077270507812,25.046342849731445,29.487070083618164,10,50
0,121.5107421875,25.04621696472168,29.48644256591797,11,50
1,121.5107421875,25.04621696472168,29.48644256591797,11,50
2,121.5107421875,25.04621696472168,29.48644256591797,11,50
3,121.5107421875,25.04621696472168,29.48644256591797,11,50
4,121.5107421875,25.04621696472168,29.48644256591797,11,50
5,121.5107421875,25.04621696472168,29.48644256591797,11,50
6,121.5107421875,25.04621696472168,29.48644256591797,11,50
7,121.5107421875,25.04621696472168,29.48644256591797,11,50
8,121.5107421875,25.04621696472168,29.48644256591797,11,50
9,121.5107421875,25.04621696472168,29.48644256591797,11,50
10,121.5107421875,25.04621696472168,29.48644256591797,11,50
11,121.5107421875,25.04621696472168,29.48644256591797,11,50
12,121.5107421875,25.04621696472168,29.48644256591797,11,50
13,121.5107421875,25.04621696472168,29.48644256591797,11,50
14,121.5107421875,25.04621696472168,29.48644256591797,11,50
15,121.5107421875,25.04621696472168,29.48644256591797,11,50
16,121.5107421875,25.04621696472168,29.48644256591797,11,50
17,121.5107421875,25.04621696472168,29.48644256591797,11,50
18,121.5107421875,25.04621696472168,29.48644256591797,11,50
19,121.5107421875,25.04621696472168,29.48644256591797,11,50
20,121.5107421875,25.04621696472168,29.48644256591797,11,50
21,121.5107421875,25.04621696472168,29.48644256591797,11,50
22,121.5107421875,25.04621696472168,29.48644256591797,11,50
23,121.5107421875,25.04621696472168,29.48644256591797,11,50
24,121.5107421875,25.04621696472168,29.48644256591797,11,50
25,121.5107421875,25.04621696472168,29.48644256591797,11,50
26,121.5107421875,25.04621696472168,29.48644256591797,11,50
27,121.5107421875,25.04621696472168,29.48644256591797,11,50
28,121.5107421875,25.04621696472168,29.48644256591797,11,50
29,121.5107421875,25.04621696472168,29.48644256591797,11,50
30,121.5107421875,25.04621696472168,29.48644256591797,11,50
31,121.5107421875,25.04621696472168,29.48644256591797,11,50
32,121.5107421875,25.04621696472168,29.48644256591797,11,50
33,121.5107421875,25.04621696472168,29.48644256591797,11,50
34,121.5107421875,25.04621696472168,29.48644256591797,11,50
35,121.5107421875,25.04621696472168,29.48644256591797,11,50
36,121.5107421875,25.04621696472168,29.48644256591797,11,50
37,121.5107421875,25.04621696472168,29.48644256591797,11,50
38,121.5107421875,25.04621696472168,29.48644256591797,11,50
39,121.5107421875,25.04621696472168,29.48644256591797,11,50
40,121.5107421875,25.04621696472168,29.48644256591797,11,50
41,121.5107421875,25.04621696472168,29.48644256591797,11,50
42,121.5107421875,25.04621696472168,29.48644256591797,11,50
43,121.5107421875,25.04621696472168,29.48644256591797,11,50
44,121.5107421875,25.04621696472168,29.48644256591797,11,50
45,121.5107421875,25.04621696472168,29.48644256591797,11,50
46,121.5107421875,25.04621696472168,29.48644256591797,11,50
47,121.5107421875,25.04621696472168,29.48644256591797,11,50
48,121.5107421875,25.04621696472168,29.48644256591797,11,50
49,121.5107421875,25.04621696472168,29.48644256591797,11,50
0,121.51070404052734,25.046072006225586,29.48579216003418,12,50
1,121.51070404052734,25.046072006225586,29.48579216003418,12,50
2,121.51070404052734,25.046072006225586,29.48579216003418,12,50
3,121.51070404052734,25.046072006225586,29.48579216003418,12,50
4,121.51070404052734,25.046072006225586,29.48579216003418,12,50
5,121.51070404052734,25.046072006225586,29.48579216003418,12,50
6,121.51070404052734,25.046072006225586,29.48579216003418,12,50
7,121.51070404052734,25.046072006225586,29.48579216003418,12,50
8,121.51070404052734,25.046072006225586,29.48579216003418,12,50
9,121.51070404052734,25.046072006225586,29.48579216003418,12,50
10,121.51070404052734,25.046072006225586,29.48579216003418,12,50
11,121.51070404052734,25.046072006225586,29.48579216003418,12,50
12,121.51070404052734,25.046072006225586,29.48579216003418,12,50
13,121.51070404052734,25.046072006225586,29.48579216003418,12,50
14,121.51070404052734,25.046072006225586,29.48579216003418,12,50
15,121.51070404052734,25.046072006225586,29.48579216003418,12,50
16,121.51070404052734,25.046072006225586,29.48579216003418,12,50
17,121.51070404052734,25.046072006225586,29.48579216003418,12,50
18,121.51070404052734,25.046072006225586,29.48579216003418,12,50
19,121.51070404052734,25.046072006225586,29.48579216003418,12,50
20,121.51070404052734,25.046072006225586,29.48579216003418,12,50
21,121.51070404052734,25.046072006225586,29.48579216003418,12,50
22,121.51070404052734,25.046072006225586,29.48579216003418,12,50
23,121.51070404052734,25.046072006225586,29.48579216003418,12,50
24,121.51070404052734,25.046072006225586,29.48579216003418,12,50
25,121.51070404052734,25.046072006225586,29.48579216003418,12,50
26,121.51070404052734,25.046072006225586,29.48579216003418,12,50
27,121.51070404052734,25.046072006225586,29.48579216003418,12,50
28,121.51070404052734,25.046072006225586,29.48579216003418,12,50
29,121.51070404052734,25.046072006225586,29.48579216003418,12,50
30,121.51070404052734,25.046072006225586,29.48579216003418,12,50
31,121.51070404052734,25.046072006225586,29.48579216003418,12,50
32,121.51070404052734,25.046072006225586,29.48579216003418,12,50
33,121.51070404052734,25.046072006225586,29.48579216003418,12,50
34,121.51070404052734,25.046072006225586,29.48579216003418,12,50
35,121.51070404052734,25.046072006225586,29.48579216003418,12,50
36,121.51070404052734,25.046072006225586,29.48579216003418,12,50
37,121.51070404052734,25.046072006225586,29.48579216003418,12,50
38,121.51070404052734,25.046072006225586,29.48579216003418,12,50
39,121.51070404052734,25.046072006225586,29.48579216003418,12,50
40,121.51070404052734,25.046072006225586,29.48579216003418,12,50
41,121.51070404052734,25.046072006225586,29.48579216003418,12,50
42,121.51070404052734,25.046072006225586,29.48579216003418,12,50
43,121.51070404052734,25.046072006225586,29.48579216003418,12,50
44,121.51070404052734,25.046072006225586,29.48579216003418,12,50
45,121.51070404052734,25.046072006225586,29.48579216003418,12,50
46,121.51070404052734,25.046072006225586,29.48579216003418,12,50
47,121.51070404052734,25.046072006225586,29.48579216003418,12,50
48,121.51070404052734,25.046072006225586,29.48579216003418,12,50
49,121.51070404052734,25.046072006225586,29.48579216003418,12,50
0,121.51107788085938,25.04642105102539,29.486553192138672,13,50
1,121.51107788085938,25.04642105102539,29.486553192138672,13,50
2,121.51107788085938,25.04642105102539,29.486553192138672,13,50
3,121.51107788085938,25.04642105102539,29.486553192138672,13,50
4,121.51107788085938,25.04642105102539,29.486553192138672,13,50
5,121.51107788085938,25.04642105102539,29.486553192138672,13,50
6,121.51107788085938,25.04642105102539,29.486553192138672,13,50
7,121.51107788085938,25.04642105102539,29.486553192138672,13,50
8,121.51107788085938,25.04642105102539,29.486553192138672,13,50
9,121.51107788085938,25.04642105102539,29.486553192138672,13,50
10,121.51107788085938,25.04642105102539,29.486553192138672,13,50
11,121.51107788085938,25.04642105102539,29.486553192138672,13,50
12,121.51107788085938,25.04642105102539,29.486553192138672,13,50
13,121.51107788085938,25.04642105102539,29.486553192138672,13,50
14,121.51107788085938,25.04642105102539,29.486553192138672,13,50
15,121.51107788085938,25.04642105102539,29.486553192138672,13,50
16,121.51107788085938,25.04642105102539,29.486553192138672,13,50
17,121.51107788085938,25.04642105102539,29.486553192138672,13,50
18,121.51107788085938,25.04642105102539,29.486553192138672,13,50
19,121.51107788085938,25.04642105102539,29.486553192138672,13,50
20,121.51107788085938,25.04642105102539,29.486553192138672,13,50
21,121.51107788085938,25.04642105102539,29.486553192138672,13,50
22,121.51107788085938,25.04642105102539,29.486553192138672,13,50
23,121.51107788085938,25.04642105102539,29.486553192138672,13,50
24,121.51107788085938,25.04642105102539,29.486553192138672,13,50
25,121.51107788085938,25.04642105102539,29.486553192138672,13,50
26,121.51107788085938,25.04642105102539,29.486553192138672,13,50
27,121.51107788085938,25.04642105102539,29.486553192138672,13,50
28,121.51107788085938,25.04642105102539,29.486553192138672,13,50
29,121.51107788085938,25.04642105102539,29.486553192138672,13,50
30,121.51107788085938,25.04642105102539,29.486553192138672,13,50
31,121.51107788085938,25.04642105102539,29.486553192138672,13,50
32,121.51107788085938,25.04642105102539,29.486553192138672,13,50
33,121.51107788085938,25.04642105102539,29.486553192138672,13,50
34,121.51107788085938,25.04642105102539,29.486553192138672,13,50
35,121.51107788085938,25.04642105102539,29.486553192138672,13,50
36,121.51107788085938,25.04642105102539,29.486553192138672,13,50
37,121.51107788085938,25.04642105102539,29.486553192138672,13,50
38,121.51107788085938,25.04642105102539,29.486553192138672,13,50
39,121.51107788085938,25.04642105102539,29.486553192138672,13,50
40,121.51107788085938,25.04642105102539,29.486553192138672,13,50
41,121.51107788085938,25.04642105102539,29.486553192138672,13,50
42,121.51107788085938,25.04642105102539,29.486553192138672,13,50
43,121.51107788085938,25.04642105102539,29.486553192138672,13,50
44,121.51107788085938,25.04642105102539,29.486553192138672,13,50
45,121.51107788085938,25.04642105102539,29.486553192138672,13,50
46,121.51107788085938,25.04642105102539,29.486553192138672,13,50
47,121.51107788085938,25.04642105102539,29.486553192138672,13,50
48,121.51107788085938,25.04642105102539,29.486553192138672,13,50
49,121.51107788085938,25.04642105102539,29.486553192138672,13,50
0,121.51123809814453,25.046384811401367,29.487123489379883,14,50
1,121.51123809814453,25.046384811401367,29.487123489379883,14,50
2,121.51123809814453,25.046384811401367,29.487123489379883,14,50
3,121.51123809814453,25.046384811401367,29.487123489379883,14,50
4,121.51123809814453,25.046384811401367,29.487123489379883,14,50
5,121.51123809814453,25.046384811401367,29.487123489379883,14,50
6,121.51123809814453,25.046384811401367,29.487123489379883,14,50
7,121.51123809814453,25.046384811401367,29.487123489379883,14,50
8,121.51123809814453,25.046384811401367,29.487123489379883,14,50
9,121.51123809814453,25.046384811401367,29.487123489379883,14,50
10,121.51123809814453,25.046384811401367,29.487123489379883,14,50
11,121.51123809814453,25.046384811401367,29.487123489379883,14,50
12,121.51123809814453,25.046384811401367,29.487123489379883,14,50
13,121.51123809814453,25.046384811401367,29.487123489379883,14,50
14,121.51123809814453,25.046384811401367,29.487123489379883,14,50
15,121.51123809814453,25.046384811401367,29.487123489379883,14,50
16,121.51123809814453,25.046384811401367,29.487123489379883,14,50
17,121.51123809814453,25.046384811401367,29.487123489379883,14,50
18,121.51123809814453,25.046384811401367,29.487123489379883,14,50
19,121.51123809814453,25.046384811401367,29.487123489379883,14,50
20,121.51123809814453,25.046384811401367,29.487123489379883,14,50
21,121.51123809814453,25.046384811401367,29.487123489379883,14,50
22,121.51123809814453,25.046384811401367,29.487123489379883,14,50
23,121.51123809814453,25.046384811401367,29.487123489379883,14,50
24,121.51123809814453,25.046384811401367,29.487123489379883,14,50
25,121.51123809814453,25.046384811401367,29.487123489379883,14,50
26,121.51123809814453,25.046384811401367,29.487123489379883,14,50
27,121.51123809814453,25.046384811401367,29.487123489379883,14,50
28,121.51123809814453,25.046384811401367,29.487123489379883,14,50
29,121.51123809814453,25.046384811401367,29.487123489379883,14,50
30,121.51123809814453,25.046384811401367,29.487123489379883,14,50
31,121.51123809814453,25.046384811401367,29.487123489379883,14,50
32,121.51123809814453,25.046384811401367,29.487123489379883,14,50
33,121.51123809814453,25.046384811401367,29.487123489379883,14,50
34,121.51123809814453,25.046384811401367,29.487123489379883,14,50
35,121.51123809814453,25.046384811401367,29.487123489379883,14,50
36,121.51123809814453,25.046384811401367,29.487123489379883,14,50
37,121.51123809814453,25.046384811401367,29.487123489379883,14,50
38,121.51123809814453,25.046384811401367,29.487123489379883,14,50
39,121.51123809814453,25.046384811401367,29.487123489379883,14,50
40,121.51123809814453,25.046384811401367,29.487123489379883,14,50
41,121.51123809814453,25.046384811401367,29.487123489379883,14,50
42,121.51123809814453,25.046384811401367,29.487123489379883,14,50
43,121.51123809814453,25.046384811401367,29.487123489379883,14,50
44,121.51123809814453,25.046384811401367,29.487123489379883,14,50
45,121.51123809814453,25.046384811401367,29.487123489379883,14,50
46,121.51123809814453,25.046384811401367,29.487123489379883,14,50
47,121.51123809814453,25.046384811401367,29.487123489379883,14,50
48,121.51123809814453,25.046384811401367,29.487123489379883,14,50
49,121.51123809814453,25.046384811401367,29.487123489379883,14,50
0,121.51136016845703,25.046367645263672,29.487688064575195,15,50
1,121.51136016845703,25.046367645263672,29.487688064575195,15,50
2,121.51136016845703,25.046367645263672,29.487688064575195,15,50
3,121.51136016845703,25.046367645263672,29.487688064575195,15,50
4,121.51136016845703,25.046367645263672,29.487688064575195,15,50
5,121.51136016845703,25.046367645263672,29.487688064575195,15,50
6,121.51136016845703,25.046367645263672,29.487688064575195,15,50
7,121.51136016845703,25.046367645263672,29.487688064575195,15,50
8,121.51136016845703,25.046367645263672,29.487688064575195,15,50
9,121.51136016845703,25.046367645263672,29.487688064575195,15,50
10,121.51136016845703,25.046367645263672,29.487688064575195,15,50
11,121.51136016845703,25.046367645263672,29.487688064575195,15,50
12,121.51136016845703,25.046367645263672,29.487688064575195,15,50
13,121.51136016845703,25.046367645263672,29.487688064575195,15,50
14,121.51136016845703,25.046367645263672,29.487688064575195,15,50
15,121.51136016845703,25.046367645263672,29.487688064575195,15,50
16,121.51136016845703,25.046367645263672,29.487688064575195,15,50
17,121.51136016845703,25.046367645263672,29.487688064575195,15,50
18,121.51136016845703,25.046367645263672,29.487688064575195,15,50
19,121.51136016845703,25.046367645263672,29.487688064575195,15,50
20,121.51136016845703,25.046367645263672,29.487688064575195,15,50
21,121.51136016845703,25.046367645263672,29.487688064575195,15,50
22,121.51136016845703,25.046367645263672,29.487688064575195,15,50
23,121.51136016845703,25.046367645263672,29.487688064575195,15,50
24,121.51136016845703,25.046367645263672,29.487688064575195,15,50
25,121.51136016845703,25.046367645263672,29.487688064575195,15,50
26,121.51136016845703,25.046367645263672,29.487688064575195,15,50
27,121.51136016845703,25.046367645263672,29.487688064575195,15,50
28,121.51136016845703,25.046367645263672,29.487688064575195,15,50
29,121.51136016845703,25.046367645263672,29.487688064575195,15,50
30,121.51136016845703,25.046367645263672,29.487688064575195,15,50
31,121.51136016845703,25.046367645263672,29.487688064575195,15,50
32,121.51136016845703,25.046367645263672,29.487688064575195,15,50
33,121.51136016845703,25.046367645263672,29.487688064575195,15,50
34,121.51136016845703,25.046367645263672,29.487688064575195,15,50
35,121.51136016845703,25.046367645263672,29.487688064575195,15,50
36,121.51136016845703,25.046367645263672,29.487688064575195,15,50
37,121.51136016845703,25.046367645263672,29.487688064575195,15,50
38,121.51136016845703,25.046367645263672,29.487688064575195,15,50
39,121.51136016845703,25.046367645263672,29.487688064575195,15,50
40,121.51136016845703,25.046367645263672,29.487688064575195,15,50
41,121.51136016845703,25.046367645263672,29.487688064575195,15,50
42,121.51136016845703,25.046367645263672,29.487688064575195,15,50
43,121.51136016845703,25.046367645263672,29.487688064575195,15,50
44,121.51136016845703,25.046367645263672,29.487688064575195,15,50
45,121.51136016845703,25.046367645263672,29.487688064575195,15,50
46,121.51136016845703,25.046367645263672,29.487688064575195,15,50
47,121.51136016845703,25.046367645263672,29.487688064575195,15,50
48,121.51136016845703,25.046367645263672,29.487688064575195,15,50
49,121.51136016845703,25.046367645263672,29.487688064575195,15,50
0,121.51148986816406,25.046340942382812,29.48822021484375,16,50
1,121.51148986816406,25.046340942382812,29.48822021484375,16,50
2,121.51148986816406,25.046340942382812,29.48822021484375,16,50
3,121.51148986816406,25.046340942382812,29.48822021484375,16,50
4,121.51148986816406,25.046340942382812,29.48822021484375,16,50
5,121.51148986816406,25.046340942382812,29.48822021484375,16,50
6,121.51148986816406,25.046340942382812,29.48822021484375,16,50
7,121.51148986816406,25.046340942382812,29.48822021484375,16,50
8,121.51148986816406,25.046340942382812,29.48822021484375,16,50
9,121.51148986816406,25.046340942382812,29.48822021484375,16,50
10,121.51148986816406,25.046340942382812,29.48822021484375,16,50
11,121.51148986816406,25.046340942382812,29.48822021484375,16,50
12,121.51148986816406,25.046340942382812,29.48822021484375,16,50
13,121.51148986816406,25.046340942382812,29.48822021484375,16,50
14,121.51148986816406,25.046340942382812,29.48822021484375,16,50
15,121.51148986816406,25.046340942382812,29.48822021484375,16,50
16,121.51148986816406,25.046340942382812,29.48822021484375,16,50
17,121.51148986816406,25.046340942382812,29.48822021484375,16,50
18,121.51148986816406,25.046340942382812,29.48822021484375,16,50
19,121.51148986816406,25.046340942382812,29.48822021484375,16,50
20,121.51148986816406,25.046340942382812,29.48822021484375,16,50
21,121.51148986816406,25.046340942382812,29.48822021484375,16,50
22,121.51148986816406,25.046340942382812,29.48822021484375,16,50
23,121.51148986816406,25.046340942382812,29.48822021484375,16,50
24,121.51148986816406,25.046340942382812,29.48822021484375,16,50
25,121.51148986816406,25.046340942382812,29.48822021484375,16,50
26,121.51148986816406,25.046340942382812,29.48822021484375,16,50
27,121.51148986816406,25.046340942382812,29.48822021484375,16,50
28,121.51148986816406,25.046340942382812,29.48822021484375,16,50
29,121.51148986816406,25.046340942382812,29.48822021484375,16,50
30,121.51148986816406,25.046340942382812,29.48822021484375,16,50
31,121.51148986816406,25.046340942382812,29.48822021484375,16,50
32,121.51148986816406,25.046340942382812,29.48822021484375,16,50
33,121.51148986816406,25.046340942382812,29.48822021484375,16,50
34,121.51148986816406,25.046340942382812,29.48822021484375,16,50
35,121.51148986816406,25.046340942382812,29.48822021484375,16,50
36,121.51148986816406,25.046340942382812,29.48822021484375,16,50
37,121.51148986816406,25.046340942382812,29.48822021484375,16,50
38,121.51148986816406,25.046340942382812,29.48822021484375,16,50
39,121.51148986816406,25.046340942382812,29.48822021484375,16,50
40,121.51148986816406,25.046340942382812,29.48822021484375,16,50
41,121.51148986816406,25.046340942382812,29.48822021484375,16,50
42,121.51148986816406,25.046340942382812,29.48822021484375,16,50
43,121.51148986816406,25.046340942382812,29.48822021484375,16,50
44,121.51148986816406,25.046340942382812,29.48822021484375,16,50
45,121.51148986816406,25.046340942382812,29.48822021484375,16,50
46,121.51148986816406,25.046340942382812,29.48822021484375,16,50
47,121.51148986816406,25.046340942382812,29.48822021484375,16,50
48,121.51148986816406,25.046340942382812,29.48822021484375,16,50
49,121.51148986816406,25.046340942382812,29.48822021484375,16,50
